"MTU (CET/CEST),""Area"",""Sequence"",""Day-ahead Price (EUR/MWh)"",""Intraday Period (CET/CEST)"",""Intraday Price (EUR/MWh)"""
"17/03/2026 13:45:00 - 17/03/2026 14:00:00,""BZN|IT-North"",""Without Sequence"",""123.06"","""","""""
"17/03/2026 14:00:00 - 17/03/2026 14:15:00,""BZN|IT-North"",""Without Sequence"",""123.50"","""","""""
"17/03/2026 14:15:00 - 17/03/2026 14:30:00,""BZN|IT-North"",""Without Sequence"",""123.30"","""","""""
"17/03/2026 14:30:00 - 17/03/2026 14:45:00,""BZN|IT-North"",""Without Sequence"",""129.50"","""","""""
"17/03/2026 14:45:00 - 17/03/2026 15:00:00,""BZN|IT-North"",""Without Sequence"",""131.40"","""","""""
"17/03/2026 15:00:00 - 17/03/2026 15:15:00,""BZN|IT-North"",""Without Sequence"",""120.00"","""","""""
"17/03/2026 15:15:00 - 17/03/2026 15:30:00,""BZN|IT-North"",""Without Sequence"",""124.35"","""","""""
"17/03/2026 15:30:00 - 17/03/2026 15:45:00,""BZN|IT-North"",""Without Sequence"",""132.01"","""","""""
"17/03/2026 15:45:00 - 17/03/2026 16:00:00,""BZN|IT-North"",""Without Sequence"",""143.83"","""","""""
"17/03/2026 16:00:00 - 17/03/2026 16:15:00,""BZN|IT-North"",""Without Sequence"",""132.55"","""","""""
"17/03/2026 16:15:00 - 17/03/2026 16:30:00,""BZN|IT-North"",""Without Sequence"",""140.75"","""","""""
"17/03/2026 16:30:00 - 17/03/2026 16:45:00,""BZN|IT-North"",""Without Sequence"",""153.43"","""","""""
"17/03/2026 16:45:00 - 17/03/2026 17:00:00,""BZN|IT-North"",""Without Sequence"",""159.11"","""","""""
"17/03/2026 17:00:00 - 17/03/2026 17:15:00,""BZN|IT-North"",""Without Sequence"",""156.95"","""","""""
"17/03/2026 17:15:00 - 17/03/2026 17:30:00,""BZN|IT-North"",""Without Sequence"",""164.05"","""","""""
"17/03/2026 17:30:00 - 17/03/2026 17:45:00,""BZN|IT-North"",""Without Sequence"",""175.00"","""","""""
"17/03/2026 17:45:00 - 17/03/2026 18:00:00,""BZN|IT-North"",""Without Sequence"",""180.00"","""","""""
"17/03/2026 18:00:00 - 17/03/2026 18:15:00,""BZN|IT-North"",""Without Sequence"",""168.65"","""","""""
"17/03/2026 18:15:00 - 17/03/2026 18:30:00,""BZN|IT-North"",""Without Sequence"",""175.00"","""","""""
"17/03/2026 18:30:00 - 17/03/2026 18:45:00,""BZN|IT-North"",""Without Sequence"",""180.00"","""","""""
"17/03/2026 18:45:00 - 17/03/2026 19:00:00,""BZN|IT-North"",""Without Sequence"",""195.00"","""","""""
"17/03/2026 19:00:00 - 17/03/2026 19:15:00,""BZN|IT-North"",""Without Sequence"",""180.07"","""","""""
"17/03/2026 19:15:00 - 17/03/2026 19:30:00,""BZN|IT-North"",""Without Sequence"",""180.07"","""","""""
"17/03/2026 19:30:00 - 17/03/2026 19:45:00,""BZN|IT-North"",""Without Sequence"",""176.21"","""","""""
"17/03/2026 19:45:00 - 17/03/2026 20:00:00,""BZN|IT-North"",""Without Sequence"",""174.59"","""","""""
"17/03/2026 20:00:00 - 17/03/2026 20:15:00,""BZN|IT-North"",""Without Sequence"",""156.95"","""","""""
"17/03/2026 20:15:00 - 17/03/2026 20:30:00,""BZN|IT-North"",""Without Sequence"",""149.99"","""","""""
"17/03/2026 20:30:00 - 17/03/2026 20:45:00,""BZN|IT-North"",""Without Sequence"",""140.48"","""","""""
"17/03/2026 20:45:00 - 17/03/2026 21:00:00,""BZN|IT-North"",""Without Sequence"",""132.58"","""","""""
"17/03/2026 21:00:00 - 17/03/2026 21:15:00,""BZN|IT-North"",""Without Sequence"",""150.24"","""","""""
"17/03/2026 21:15:00 - 17/03/2026 21:30:00,""BZN|IT-North"",""Without Sequence"",""145.01"","""","""""
"17/03/2026 21:30:00 - 17/03/2026 21:45:00,""BZN|IT-North"",""Without Sequence"",""143.74"","""","""""
"17/03/2026 21:45:00 - 17/03/2026 22:00:00,""BZN|IT-North"",""Without Sequence"",""131.09"","""","""""
"17/03/2026 22:00:00 - 17/03/2026 22:15:00,""BZN|IT-North"",""Without Sequence"",""141.20"","""","""""
"17/03/2026 22:15:00 - 17/03/2026 22:30:00,""BZN|IT-North"",""Without Sequence"",""139.11"","""","""""
"17/03/2026 22:30:00 - 17/03/2026 22:45:00,""BZN|IT-North"",""Without Sequence"",""142.11"","""","""""
"17/03/2026 22:45:00 - 17/03/2026 23:00:00,""BZN|IT-North"",""Without Sequence"",""141.18"","""","""""
"17/03/2026 23:00:00 - 17/03/2026 23:15:00,""BZN|IT-North"",""Without Sequence"",""142.11"","""","""""
"17/03/2026 23:15:00 - 17/03/2026 23:30:00,""BZN|IT-North"",""Without Sequence"",""141.15"","""","""""
"17/03/2026 23:30:00 - 17/03/2026 23:45:00,""BZN|IT-North"",""Without Sequence"",""140.06"","""","""""
"17/03/2026 23:45:00 - 18/03/2026 00:00:00,""BZN|IT-North"",""Without Sequence"",""136.43"","""","""""
"18/03/2026 00:00:00 - 18/03/2026 00:15:00,""BZN|IT-North"",""Without Sequence"",""134.46"","""","""""
"18/03/2026 00:15:00 - 18/03/2026 00:30:00,""BZN|IT-North"",""Without Sequence"",""137.17"","""","""""
"18/03/2026 00:30:00 - 18/03/2026 00:45:00,""BZN|IT-North"",""Without Sequence"",""133.18"","""","""""
"18/03/2026 00:45:00 - 18/03/2026 01:00:00,""BZN|IT-North"",""Without Sequence"",""130.89"","""","""""
"18/03/2026 01:00:00 - 18/03/2026 01:15:00,""BZN|IT-North"",""Without Sequence"",""130.89"","""","""""
"18/03/2026 01:15:00 - 18/03/2026 01:30:00,""BZN|IT-North"",""Without Sequence"",""129.84"","""","""""
"18/03/2026 01:30:00 - 18/03/2026 01:45:00,""BZN|IT-North"",""Without Sequence"",""127.99"","""","""""
"18/03/2026 01:45:00 - 18/03/2026 02:00:00,""BZN|IT-North"",""Without Sequence"",""122.00"","""","""""
"18/03/2026 02:00:00 - 18/03/2026 02:15:00,""BZN|IT-North"",""Without Sequence"",""125.60"","""","""""
"18/03/2026 02:15:00 - 18/03/2026 02:30:00,""BZN|IT-North"",""Without Sequence"",""129.89"","""","""""
"18/03/2026 02:30:00 - 18/03/2026 02:45:00,""BZN|IT-North"",""Without Sequence"",""130.57"","""","""""
"18/03/2026 02:45:00 - 18/03/2026 03:00:00,""BZN|IT-North"",""Without Sequence"",""128.30"","""","""""
"18/03/2026 03:00:00 - 18/03/2026 03:15:00,""BZN|IT-North"",""Without Sequence"",""128.08"","""","""""
"18/03/2026 03:15:00 - 18/03/2026 03:30:00,""BZN|IT-North"",""Without Sequence"",""126.80"","""","""""
"18/03/2026 03:30:00 - 18/03/2026 03:45:00,""BZN|IT-North"",""Without Sequence"",""127.88"","""","""""
"18/03/2026 03:45:00 - 18/03/2026 04:00:00,""BZN|IT-North"",""Without Sequence"",""128.08"","""","""""
"18/03/2026 04:00:00 - 18/03/2026 04:15:00,""BZN|IT-North"",""Without Sequence"",""126.74"","""","""""
"18/03/2026 04:15:00 - 18/03/2026 04:30:00,""BZN|IT-North"",""Without Sequence"",""130.89"","""","""""
"18/03/2026 04:30:00 - 18/03/2026 04:45:00,""BZN|IT-North"",""Without Sequence"",""129.89"","""","""""
"18/03/2026 04:45:00 - 18/03/2026 05:00:00,""BZN|IT-North"",""Without Sequence"",""134.46"","""","""""
"18/03/2026 05:00:00 - 18/03/2026 05:15:00,""BZN|IT-North"",""Without Sequence"",""140.82"","""","""""
"18/03/2026 05:15:00 - 18/03/2026 05:30:00,""BZN|IT-North"",""Without Sequence"",""141.21"","""","""""
"18/03/2026 05:30:00 - 18/03/2026 05:45:00,""BZN|IT-North"",""Without Sequence"",""143.00"","""","""""
"18/03/2026 05:45:00 - 18/03/2026 06:00:00,""BZN|IT-North"",""Without Sequence"",""140.82"","""","""""
"18/03/2026 06:00:00 - 18/03/2026 06:15:00,""BZN|IT-North"",""Without Sequence"",""134.38"","""","""""
"18/03/2026 06:15:00 - 18/03/2026 06:30:00,""BZN|IT-North"",""Without Sequence"",""147.67"","""","""""
"18/03/2026 06:30:00 - 18/03/2026 06:45:00,""BZN|IT-North"",""Without Sequence"",""153.17"","""","""""
"18/03/2026 06:45:00 - 18/03/2026 07:00:00,""BZN|IT-North"",""Without Sequence"",""158.70"","""","""""
"18/03/2026 07:00:00 - 18/03/2026 07:15:00,""BZN|IT-North"",""Without Sequence"",""157.84"","""","""""
"18/03/2026 07:15:00 - 18/03/2026 07:30:00,""BZN|IT-North"",""Without Sequence"",""158.31"","""","""""
"18/03/2026 07:30:00 - 18/03/2026 07:45:00,""BZN|IT-North"",""Without Sequence"",""158.70"","""","""""
"18/03/2026 07:45:00 - 18/03/2026 08:00:00,""BZN|IT-North"",""Without Sequence"",""158.70"","""","""""
"18/03/2026 08:00:00 - 18/03/2026 08:15:00,""BZN|IT-North"",""Without Sequence"",""168.68"","""","""""
"18/03/2026 08:15:00 - 18/03/2026 08:30:00,""BZN|IT-North"",""Without Sequence"",""158.70"","""","""""
"18/03/2026 08:30:00 - 18/03/2026 08:45:00,""BZN|IT-North"",""Without Sequence"",""157.62"","""","""""
"18/03/2026 08:45:00 - 18/03/2026 09:00:00,""BZN|IT-North"",""Without Sequence"",""155.00"","""","""""
"18/03/2026 09:00:00 - 18/03/2026 09:15:00,""BZN|IT-North"",""Without Sequence"",""158.70"","""","""""
"18/03/2026 09:15:00 - 18/03/2026 09:30:00,""BZN|IT-North"",""Without Sequence"",""154.34"","""","""""
"18/03/2026 09:30:00 - 18/03/2026 09:45:00,""BZN|IT-North"",""Without Sequence"",""150.22"","""","""""
"18/03/2026 09:45:00 - 18/03/2026 10:00:00,""BZN|IT-North"",""Without Sequence"",""142.00"","""","""""
"18/03/2026 10:00:00 - 18/03/2026 10:15:00,""BZN|IT-North"",""Without Sequence"",""147.67"","""","""""
"18/03/2026 10:15:00 - 18/03/2026 10:30:00,""BZN|IT-North"",""Without Sequence"",""147.67"","""","""""
"18/03/2026 10:30:00 - 18/03/2026 10:45:00,""BZN|IT-North"",""Without Sequence"",""143.66"","""","""""
"18/03/2026 10:45:00 - 18/03/2026 11:00:00,""BZN|IT-North"",""Without Sequence"",""147.66"","""","""""
"18/03/2026 11:00:00 - 18/03/2026 11:15:00,""BZN|IT-North"",""Without Sequence"",""149.39"","""","""""
"18/03/2026 11:15:00 - 18/03/2026 11:30:00,""BZN|IT-North"",""Without Sequence"",""149.39"","""","""""
"18/03/2026 11:30:00 - 18/03/2026 11:45:00,""BZN|IT-North"",""Without Sequence"",""147.67"","""","""""
"18/03/2026 11:45:00 - 18/03/2026 12:00:00,""BZN|IT-North"",""Without Sequence"",""147.67"","""","""""
"18/03/2026 12:00:00 - 18/03/2026 12:15:00,""BZN|IT-North"",""Without Sequence"",""145.00"","""","""""
"18/03/2026 12:15:00 - 18/03/2026 12:30:00,""BZN|IT-North"",""Without Sequence"",""141.27"","""","""""
"18/03/2026 12:30:00 - 18/03/2026 12:45:00,""BZN|IT-North"",""Without Sequence"",""139.30"","""","""""
"18/03/2026 12:45:00 - 18/03/2026 13:00:00,""BZN|IT-North"",""Without Sequence"",""138.63"","""","""""
"18/03/2026 13:00:00 - 18/03/2026 13:15:00,""BZN|IT-North"",""Without Sequence"",""144.00"","""","""""
"18/03/2026 13:15:00 - 18/03/2026 13:30:00,""BZN|IT-North"",""Without Sequence"",""141.39"","""","""""
"18/03/2026 13:30:00 - 18/03/2026 13:45:00,""BZN|IT-North"",""Without Sequence"",""147.67"","""","""""
"18/03/2026 13:45:00 - 18/03/2026 14:00:00,""BZN|IT-North"",""Without Sequence"",""147.67"","""","""""
"18/03/2026 14:00:00 - 18/03/2026 14:15:00,""BZN|IT-North"",""Without Sequence"",""150.00"","""","""""
"18/03/2026 14:15:00 - 18/03/2026 14:30:00,""BZN|IT-North"",""Without Sequence"",""150.22"","""","""""
"18/03/2026 14:30:00 - 18/03/2026 14:45:00,""BZN|IT-North"",""Without Sequence"",""153.14"","""","""""
"18/03/2026 14:45:00 - 18/03/2026 15:00:00,""BZN|IT-North"",""Without Sequence"",""158.60"","""","""""
"18/03/2026 15:00:00 - 18/03/2026 15:15:00,""BZN|IT-North"",""Without Sequence"",""149.39"","""","""""
"18/03/2026 15:15:00 - 18/03/2026 15:30:00,""BZN|IT-North"",""Without Sequence"",""151.24"","""","""""
"18/03/2026 15:30:00 - 18/03/2026 15:45:00,""BZN|IT-North"",""Without Sequence"",""145.38"","""","""""
"18/03/2026 15:45:00 - 18/03/2026 16:00:00,""BZN|IT-North"",""Without Sequence"",""149.39"","""","""""
"18/03/2026 16:00:00 - 18/03/2026 16:15:00,""BZN|IT-North"",""Without Sequence"",""144.00"","""","""""
"18/03/2026 16:15:00 - 18/03/2026 16:30:00,""BZN|IT-North"",""Without Sequence"",""153.65"","""","""""
"18/03/2026 16:30:00 - 18/03/2026 16:45:00,""BZN|IT-North"",""Without Sequence"",""157.78"","""","""""
"18/03/2026 16:45:00 - 18/03/2026 17:00:00,""BZN|IT-North"",""Without Sequence"",""158.64"","""","""""
"18/03/2026 17:00:00 - 18/03/2026 17:15:00,""BZN|IT-North"",""Without Sequence"",""144.80"","""","""""
"18/03/2026 17:15:00 - 18/03/2026 17:30:00,""BZN|IT-North"",""Without Sequence"",""145.20"","""","""""
"18/03/2026 17:30:00 - 18/03/2026 17:45:00,""BZN|IT-North"",""Without Sequence"",""170.00"","""","""""
"18/03/2026 17:45:00 - 18/03/2026 18:00:00,""BZN|IT-North"",""Without Sequence"",""194.98"","""","""""
"18/03/2026 18:00:00 - 18/03/2026 18:15:00,""BZN|IT-North"",""Without Sequence"",""171.84"","""","""""
"18/03/2026 18:15:00 - 18/03/2026 18:30:00,""BZN|IT-North"",""Without Sequence"",""180.72"","""","""""
"18/03/2026 18:30:00 - 18/03/2026 18:45:00,""BZN|IT-North"",""Without Sequence"",""190.00"","""","""""
"18/03/2026 18:45:00 - 18/03/2026 19:00:00,""BZN|IT-North"",""Without Sequence"",""190.00"","""","""""
"18/03/2026 19:00:00 - 18/03/2026 19:15:00,""BZN|IT-North"",""Without Sequence"",""182.69"","""","""""
"18/03/2026 19:15:00 - 18/03/2026 19:30:00,""BZN|IT-North"",""Without Sequence"",""179.52"","""","""""
"18/03/2026 19:30:00 - 18/03/2026 19:45:00,""BZN|IT-North"",""Without Sequence"",""172.35"","""","""""
"18/03/2026 19:45:00 - 18/03/2026 20:00:00,""BZN|IT-North"",""Without Sequence"",""171.84"","""","""""
"18/03/2026 20:00:00 - 18/03/2026 20:15:00,""BZN|IT-North"",""Without Sequence"",""172.35"","""","""""
"18/03/2026 20:15:00 - 18/03/2026 20:30:00,""BZN|IT-North"",""Without Sequence"",""166.19"","""","""""
"18/03/2026 20:30:00 - 18/03/2026 20:45:00,""BZN|IT-North"",""Without Sequence"",""158.70"","""","""""
"18/03/2026 20:45:00 - 18/03/2026 21:00:00,""BZN|IT-North"",""Without Sequence"",""150.22"","""","""""
"18/03/2026 21:00:00 - 18/03/2026 21:15:00,""BZN|IT-North"",""Without Sequence"",""168.68"","""","""""
"18/03/2026 21:15:00 - 18/03/2026 21:30:00,""BZN|IT-North"",""Without Sequence"",""158.70"","""","""""
"18/03/2026 21:30:00 - 18/03/2026 21:45:00,""BZN|IT-North"",""Without Sequence"",""150.22"","""","""""
"18/03/2026 21:45:00 - 18/03/2026 22:00:00,""BZN|IT-North"",""Without Sequence"",""145.00"","""","""""
"18/03/2026 22:00:00 - 18/03/2026 22:15:00,""BZN|IT-North"",""Without Sequence"",""147.67"","""","""""
"18/03/2026 22:15:00 - 18/03/2026 22:30:00,""BZN|IT-North"",""Without Sequence"",""147.67"","""","""""
"18/03/2026 22:30:00 - 18/03/2026 22:45:00,""BZN|IT-North"",""Without Sequence"",""149.74"","""","""""
"18/03/2026 22:45:00 - 18/03/2026 23:00:00,""BZN|IT-North"",""Without Sequence"",""144.00"","""","""""
"18/03/2026 23:00:00 - 18/03/2026 23:15:00,""BZN|IT-North"",""Without Sequence"",""147.67"","""","""""
"18/03/2026 23:15:00 - 18/03/2026 23:30:00,""BZN|IT-North"",""Without Sequence"",""147.67"","""","""""
"18/03/2026 23:30:00 - 18/03/2026 23:45:00,""BZN|IT-North"",""Without Sequence"",""146.21"","""","""""
"18/03/2026 23:45:00 - 19/03/2026 00:00:00,""BZN|IT-North"",""Without Sequence"",""145.09"","""","""""
"19/03/2026 00:00:00 - 19/03/2026 00:15:00,""BZN|IT-North"",""Without Sequence"",""161.90"","""","""""
"19/03/2026 00:15:00 - 19/03/2026 00:30:00,""BZN|IT-North"",""Without Sequence"",""158.02"","""","""""
"19/03/2026 00:30:00 - 19/03/2026 00:45:00,""BZN|IT-North"",""Without Sequence"",""141.53"","""","""""
"19/03/2026 00:45:00 - 19/03/2026 01:00:00,""BZN|IT-North"",""Without Sequence"",""138.55"","""","""""
"19/03/2026 01:00:00 - 19/03/2026 01:15:00,""BZN|IT-North"",""Without Sequence"",""141.53"","""","""""
"19/03/2026 01:15:00 - 19/03/2026 01:30:00,""BZN|IT-North"",""Without Sequence"",""141.58"","""","""""
"19/03/2026 01:30:00 - 19/03/2026 01:45:00,""BZN|IT-North"",""Without Sequence"",""140.94"","""","""""
"19/03/2026 01:45:00 - 19/03/2026 02:00:00,""BZN|IT-North"",""Without Sequence"",""134.45"","""","""""
"19/03/2026 02:00:00 - 19/03/2026 02:15:00,""BZN|IT-North"",""Without Sequence"",""133.80"","""","""""
"19/03/2026 02:15:00 - 19/03/2026 02:30:00,""BZN|IT-North"",""Without Sequence"",""134.75"","""","""""
"19/03/2026 02:30:00 - 19/03/2026 02:45:00,""BZN|IT-North"",""Without Sequence"",""134.75"","""","""""
"19/03/2026 02:45:00 - 19/03/2026 03:00:00,""BZN|IT-North"",""Without Sequence"",""134.75"","""","""""
"19/03/2026 03:00:00 - 19/03/2026 03:15:00,""BZN|IT-North"",""Without Sequence"",""134.45"","""","""""
"19/03/2026 03:15:00 - 19/03/2026 03:30:00,""BZN|IT-North"",""Without Sequence"",""133.42"","""","""""
"19/03/2026 03:30:00 - 19/03/2026 03:45:00,""BZN|IT-North"",""Without Sequence"",""133.14"","""","""""
"19/03/2026 03:45:00 - 19/03/2026 04:00:00,""BZN|IT-North"",""Without Sequence"",""131.18"","""","""""
"19/03/2026 04:00:00 - 19/03/2026 04:15:00,""BZN|IT-North"",""Without Sequence"",""129.24"","""","""""
"19/03/2026 04:15:00 - 19/03/2026 04:30:00,""BZN|IT-North"",""Without Sequence"",""129.36"","""","""""
"19/03/2026 04:30:00 - 19/03/2026 04:45:00,""BZN|IT-North"",""Without Sequence"",""131.73"","""","""""
"19/03/2026 04:45:00 - 19/03/2026 05:00:00,""BZN|IT-North"",""Without Sequence"",""134.69"","""","""""
"19/03/2026 05:00:00 - 19/03/2026 05:15:00,""BZN|IT-North"",""Without Sequence"",""129.41"","""","""""
"19/03/2026 05:15:00 - 19/03/2026 05:30:00,""BZN|IT-North"",""Without Sequence"",""134.92"","""","""""
"19/03/2026 05:30:00 - 19/03/2026 05:45:00,""BZN|IT-North"",""Without Sequence"",""139.28"","""","""""
"19/03/2026 05:45:00 - 19/03/2026 06:00:00,""BZN|IT-North"",""Without Sequence"",""155.86"","""","""""
"19/03/2026 06:00:00 - 19/03/2026 06:15:00,""BZN|IT-North"",""Without Sequence"",""158.03"","""","""""
"19/03/2026 06:15:00 - 19/03/2026 06:30:00,""BZN|IT-North"",""Without Sequence"",""162.72"","""","""""
"19/03/2026 06:30:00 - 19/03/2026 06:45:00,""BZN|IT-North"",""Without Sequence"",""175.25"","""","""""
"19/03/2026 06:45:00 - 19/03/2026 07:00:00,""BZN|IT-North"",""Without Sequence"",""180.76"","""","""""
"19/03/2026 07:00:00 - 19/03/2026 07:15:00,""BZN|IT-North"",""Without Sequence"",""174.67"","""","""""
"19/03/2026 07:15:00 - 19/03/2026 07:30:00,""BZN|IT-North"",""Without Sequence"",""172.10"","""","""""
"19/03/2026 07:30:00 - 19/03/2026 07:45:00,""BZN|IT-North"",""Without Sequence"",""165.48"","""","""""
"19/03/2026 07:45:00 - 19/03/2026 08:00:00,""BZN|IT-North"",""Without Sequence"",""165.48"","""","""""
"19/03/2026 08:00:00 - 19/03/2026 08:15:00,""BZN|IT-North"",""Without Sequence"",""166.31"","""","""""
"19/03/2026 08:15:00 - 19/03/2026 08:30:00,""BZN|IT-North"",""Without Sequence"",""152.32"","""","""""
"19/03/2026 08:30:00 - 19/03/2026 08:45:00,""BZN|IT-North"",""Without Sequence"",""128.24"","""","""""
"19/03/2026 08:45:00 - 19/03/2026 09:00:00,""BZN|IT-North"",""Without Sequence"",""121.10"","""","""""
"19/03/2026 09:00:00 - 19/03/2026 09:15:00,""BZN|IT-North"",""Without Sequence"",""145.39"","""","""""
"19/03/2026 09:15:00 - 19/03/2026 09:30:00,""BZN|IT-North"",""Without Sequence"",""131.45"","""","""""
"19/03/2026 09:30:00 - 19/03/2026 09:45:00,""BZN|IT-North"",""Without Sequence"",""136.98"","""","""""
"19/03/2026 09:45:00 - 19/03/2026 10:00:00,""BZN|IT-North"",""Without Sequence"",""136.98"","""","""""
"19/03/2026 10:00:00 - 19/03/2026 10:15:00,""BZN|IT-North"",""Without Sequence"",""138.56"","""","""""
"19/03/2026 10:15:00 - 19/03/2026 10:30:00,""BZN|IT-North"",""Without Sequence"",""129.24"","""","""""
"19/03/2026 10:30:00 - 19/03/2026 10:45:00,""BZN|IT-North"",""Without Sequence"",""124.15"","""","""""
"19/03/2026 10:45:00 - 19/03/2026 11:00:00,""BZN|IT-North"",""Without Sequence"",""121.30"","""","""""
"19/03/2026 11:00:00 - 19/03/2026 11:15:00,""BZN|IT-North"",""Without Sequence"",""118.70"","""","""""
"19/03/2026 11:15:00 - 19/03/2026 11:30:00,""BZN|IT-North"",""Without Sequence"",""119.94"","""","""""
"19/03/2026 11:30:00 - 19/03/2026 11:45:00,""BZN|IT-North"",""Without Sequence"",""118.39"","""","""""
"19/03/2026 11:45:00 - 19/03/2026 12:00:00,""BZN|IT-North"",""Without Sequence"",""111.70"","""","""""
"19/03/2026 12:00:00 - 19/03/2026 12:15:00,""BZN|IT-North"",""Without Sequence"",""80.05"","""","""""
"19/03/2026 12:15:00 - 19/03/2026 12:30:00,""BZN|IT-North"",""Without Sequence"",""68.10"","""","""""
"19/03/2026 12:30:00 - 19/03/2026 12:45:00,""BZN|IT-North"",""Without Sequence"",""69.00"","""","""""
"19/03/2026 12:45:00 - 19/03/2026 13:00:00,""BZN|IT-North"",""Without Sequence"",""69.00"","""","""""
"19/03/2026 13:00:00 - 19/03/2026 13:15:00,""BZN|IT-North"",""Without Sequence"",""69.00"","""","""""
"19/03/2026 13:15:00 - 19/03/2026 13:30:00,""BZN|IT-North"",""Without Sequence"",""80.60"","""","""""
"19/03/2026 13:30:00 - 19/03/2026 13:45:00,""BZN|IT-North"",""Without Sequence"",""100.00"","""","""""
"19/03/2026 13:45:00 - 19/03/2026 14:00:00,""BZN|IT-North"",""Without Sequence"",""105.39"","""","""""
"19/03/2026 14:00:00 - 19/03/2026 14:15:00,""BZN|IT-North"",""Without Sequence"",""108.46"","""","""""
"19/03/2026 14:15:00 - 19/03/2026 14:30:00,""BZN|IT-North"",""Without Sequence"",""116.48"","""","""""
"19/03/2026 14:30:00 - 19/03/2026 14:45:00,""BZN|IT-North"",""Without Sequence"",""117.10"","""","""""
"19/03/2026 14:45:00 - 19/03/2026 15:00:00,""BZN|IT-North"",""Without Sequence"",""119.93"","""","""""
"19/03/2026 15:00:00 - 19/03/2026 15:15:00,""BZN|IT-North"",""Without Sequence"",""111.63"","""","""""
"19/03/2026 15:15:00 - 19/03/2026 15:30:00,""BZN|IT-North"",""Without Sequence"",""115.00"","""","""""
"19/03/2026 15:30:00 - 19/03/2026 15:45:00,""BZN|IT-North"",""Without Sequence"",""120.38"","""","""""
"19/03/2026 15:45:00 - 19/03/2026 16:00:00,""BZN|IT-North"",""Without Sequence"",""134.28"","""","""""
"19/03/2026 16:00:00 - 19/03/2026 16:15:00,""BZN|IT-North"",""Without Sequence"",""122.15"","""","""""
"19/03/2026 16:15:00 - 19/03/2026 16:30:00,""BZN|IT-North"",""Without Sequence"",""129.24"","""","""""
"19/03/2026 16:30:00 - 19/03/2026 16:45:00,""BZN|IT-North"",""Without Sequence"",""137.08"","""","""""
"19/03/2026 16:45:00 - 19/03/2026 17:00:00,""BZN|IT-North"",""Without Sequence"",""161.90"","""","""""
"19/03/2026 17:00:00 - 19/03/2026 17:15:00,""BZN|IT-North"",""Without Sequence"",""124.80"","""","""""
"19/03/2026 17:15:00 - 19/03/2026 17:30:00,""BZN|IT-North"",""Without Sequence"",""140.45"","""","""""
"19/03/2026 17:30:00 - 19/03/2026 17:45:00,""BZN|IT-North"",""Without Sequence"",""161.90"","""","""""
"19/03/2026 17:45:00 - 19/03/2026 18:00:00,""BZN|IT-North"",""Without Sequence"",""174.98"","""","""""
"19/03/2026 18:00:00 - 19/03/2026 18:15:00,""BZN|IT-North"",""Without Sequence"",""164.65"","""","""""
"19/03/2026 18:15:00 - 19/03/2026 18:30:00,""BZN|IT-North"",""Without Sequence"",""174.07"","""","""""
"19/03/2026 18:30:00 - 19/03/2026 18:45:00,""BZN|IT-North"",""Without Sequence"",""188.18"","""","""""
"19/03/2026 18:45:00 - 19/03/2026 19:00:00,""BZN|IT-North"",""Without Sequence"",""190.00"","""","""""
"19/03/2026 19:00:00 - 19/03/2026 19:15:00,""BZN|IT-North"",""Without Sequence"",""180.00"","""","""""
"19/03/2026 19:15:00 - 19/03/2026 19:30:00,""BZN|IT-North"",""Without Sequence"",""188.42"","""","""""
"19/03/2026 19:30:00 - 19/03/2026 19:45:00,""BZN|IT-North"",""Without Sequence"",""175.25"","""","""""
"19/03/2026 19:45:00 - 19/03/2026 20:00:00,""BZN|IT-North"",""Without Sequence"",""171.42"","""","""""
"19/03/2026 20:00:00 - 19/03/2026 20:15:00,""BZN|IT-North"",""Without Sequence"",""175.25"","""","""""
"19/03/2026 20:15:00 - 19/03/2026 20:30:00,""BZN|IT-North"",""Without Sequence"",""170.00"","""","""""
"19/03/2026 20:30:00 - 19/03/2026 20:45:00,""BZN|IT-North"",""Without Sequence"",""162.91"","""","""""
"19/03/2026 20:45:00 - 19/03/2026 21:00:00,""BZN|IT-North"",""Without Sequence"",""152.01"","""","""""
"19/03/2026 21:00:00 - 19/03/2026 21:15:00,""BZN|IT-North"",""Without Sequence"",""168.50"","""","""""
"19/03/2026 21:15:00 - 19/03/2026 21:30:00,""BZN|IT-North"",""Without Sequence"",""163.16"","""","""""
"19/03/2026 21:30:00 - 19/03/2026 21:45:00,""BZN|IT-North"",""Without Sequence"",""152.81"","""","""""
"19/03/2026 21:45:00 - 19/03/2026 22:00:00,""BZN|IT-North"",""Without Sequence"",""135.53"","""","""""
"19/03/2026 22:00:00 - 19/03/2026 22:15:00,""BZN|IT-North"",""Without Sequence"",""160.00"","""","""""
"19/03/2026 22:15:00 - 19/03/2026 22:30:00,""BZN|IT-North"",""Without Sequence"",""155.00"","""","""""
"19/03/2026 22:30:00 - 19/03/2026 22:45:00,""BZN|IT-North"",""Without Sequence"",""141.00"","""","""""
"19/03/2026 22:45:00 - 19/03/2026 23:00:00,""BZN|IT-North"",""Without Sequence"",""134.72"","""","""""
"19/03/2026 23:00:00 - 19/03/2026 23:15:00,""BZN|IT-North"",""Without Sequence"",""149.94"","""","""""
"19/03/2026 23:15:00 - 19/03/2026 23:30:00,""BZN|IT-North"",""Without Sequence"",""143.36"","""","""""
"19/03/2026 23:30:00 - 19/03/2026 23:45:00,""BZN|IT-North"",""Without Sequence"",""138.01"","""","""""
