"MTU (CET/CEST)","Area","Sequence","Day-ahead Price (EUR/MWh)","Intraday Period (CET/CEST)","Intraday Price (EUR/MWh)"
"20/02/2026 00:00:00 - 20/02/2026 00:15:00","BZN|BG","Without Sequence","83.75","",""
"20/02/2026 00:15:00 - 20/02/2026 00:30:00","BZN|BG","Without Sequence","45.50","",""
"20/02/2026 00:30:00 - 20/02/2026 00:45:00","BZN|BG","Without Sequence","86.51","",""
"20/02/2026 00:45:00 - 20/02/2026 01:00:00","BZN|BG","Without Sequence","85.32","",""
"20/02/2026 01:00:00 - 20/02/2026 01:15:00","BZN|BG","Without Sequence","85.89","",""
"20/02/2026 01:15:00 - 20/02/2026 01:30:00","BZN|BG","Without Sequence","82.97","",""
"20/02/2026 01:30:00 - 20/02/2026 01:45:00","BZN|BG","Without Sequence","85.55","",""
"20/02/2026 01:45:00 - 20/02/2026 02:00:00","BZN|BG","Without Sequence","58.89","",""
"20/02/2026 02:00:00 - 20/02/2026 02:15:00","BZN|BG","Without Sequence","85.89","",""
"20/02/2026 02:15:00 - 20/02/2026 02:30:00","BZN|BG","Without Sequence","85.69","",""
"20/02/2026 02:30:00 - 20/02/2026 02:45:00","BZN|BG","Without Sequence","86.02","",""
"20/02/2026 02:45:00 - 20/02/2026 03:00:00","BZN|BG","Without Sequence","40.00","",""
"20/02/2026 03:00:00 - 20/02/2026 03:15:00","BZN|BG","Without Sequence","35.24","",""
"20/02/2026 03:15:00 - 20/02/2026 03:30:00","BZN|BG","Without Sequence","89.36","",""
"20/02/2026 03:30:00 - 20/02/2026 03:45:00","BZN|BG","Without Sequence","60.30","",""
"20/02/2026 03:45:00 - 20/02/2026 04:00:00","BZN|BG","Without Sequence","35.24","",""
"20/02/2026 04:00:00 - 20/02/2026 04:15:00","BZN|BG","Without Sequence","36.28","",""
"20/02/2026 04:15:00 - 20/02/2026 04:30:00","BZN|BG","Without Sequence","90.24","",""
"20/02/2026 04:30:00 - 20/02/2026 04:45:00","BZN|BG","Without Sequence","92.59","",""
"20/02/2026 04:45:00 - 20/02/2026 05:00:00","BZN|BG","Without Sequence","94.19","",""
"20/02/2026 05:00:00 - 20/02/2026 05:15:00","BZN|BG","Without Sequence","91.07","",""
"20/02/2026 05:15:00 - 20/02/2026 05:30:00","BZN|BG","Without Sequence","95.03","",""
"20/02/2026 05:30:00 - 20/02/2026 05:45:00","BZN|BG","Without Sequence","98.34","",""
"20/02/2026 05:45:00 - 20/02/2026 06:00:00","BZN|BG","Without Sequence","108.81","",""
"20/02/2026 06:00:00 - 20/02/2026 06:15:00","BZN|BG","Without Sequence","106.46","",""
"20/02/2026 06:15:00 - 20/02/2026 06:30:00","BZN|BG","Without Sequence","153.82","",""
"20/02/2026 06:30:00 - 20/02/2026 06:45:00","BZN|BG","Without Sequence","192.27","",""
"20/02/2026 06:45:00 - 20/02/2026 07:00:00","BZN|BG","Without Sequence","145.00","",""
"20/02/2026 07:00:00 - 20/02/2026 07:15:00","BZN|BG","Without Sequence","184.81","",""
"20/02/2026 07:15:00 - 20/02/2026 07:30:00","BZN|BG","Without Sequence","264.58","",""
"20/02/2026 07:30:00 - 20/02/2026 07:45:00","BZN|BG","Without Sequence","132.61","",""
"20/02/2026 07:45:00 - 20/02/2026 08:00:00","BZN|BG","Without Sequence","118.35","",""
"20/02/2026 08:00:00 - 20/02/2026 08:15:00","BZN|BG","Without Sequence","118.36","",""
"20/02/2026 08:15:00 - 20/02/2026 08:30:00","BZN|BG","Without Sequence","168.15","",""
"20/02/2026 08:30:00 - 20/02/2026 08:45:00","BZN|BG","Without Sequence","109.93","",""
"20/02/2026 08:45:00 - 20/02/2026 09:00:00","BZN|BG","Without Sequence","90.40","",""
"20/02/2026 09:00:00 - 20/02/2026 09:15:00","BZN|BG","Without Sequence","130.75","",""
"20/02/2026 09:15:00 - 20/02/2026 09:30:00","BZN|BG","Without Sequence","121.15","",""
"20/02/2026 09:30:00 - 20/02/2026 09:45:00","BZN|BG","Without Sequence","108.84","",""
"20/02/2026 09:45:00 - 20/02/2026 10:00:00","BZN|BG","Without Sequence","101.24","",""
"20/02/2026 10:00:00 - 20/02/2026 10:15:00","BZN|BG","Without Sequence","115.79","",""
"20/02/2026 10:15:00 - 20/02/2026 10:30:00","BZN|BG","Without Sequence","106.71","",""
"20/02/2026 10:30:00 - 20/02/2026 10:45:00","BZN|BG","Without Sequence","101.23","",""
"20/02/2026 10:45:00 - 20/02/2026 11:00:00","BZN|BG","Without Sequence","98.59","",""
"20/02/2026 11:00:00 - 20/02/2026 11:15:00","BZN|BG","Without Sequence","103.46","",""
"20/02/2026 11:15:00 - 20/02/2026 11:30:00","BZN|BG","Without Sequence","100.29","",""
"20/02/2026 11:30:00 - 20/02/2026 11:45:00","BZN|BG","Without Sequence","99.42","",""
"20/02/2026 11:45:00 - 20/02/2026 12:00:00","BZN|BG","Without Sequence","98.16","",""
"20/02/2026 12:00:00 - 20/02/2026 12:15:00","BZN|BG","Without Sequence","99.76","",""
"20/02/2026 12:15:00 - 20/02/2026 12:30:00","BZN|BG","Without Sequence","99.29","",""
"20/02/2026 12:30:00 - 20/02/2026 12:45:00","BZN|BG","Without Sequence","99.29","",""
"20/02/2026 12:45:00 - 20/02/2026 13:00:00","BZN|BG","Without Sequence","99.28","",""
"20/02/2026 13:00:00 - 20/02/2026 13:15:00","BZN|BG","Without Sequence","99.21","",""
"20/02/2026 13:15:00 - 20/02/2026 13:30:00","BZN|BG","Without Sequence","99.23","",""
"20/02/2026 13:30:00 - 20/02/2026 13:45:00","BZN|BG","Without Sequence","98.14","",""
"20/02/2026 13:45:00 - 20/02/2026 14:00:00","BZN|BG","Without Sequence","98.16","",""
"20/02/2026 14:00:00 - 20/02/2026 14:15:00","BZN|BG","Without Sequence","98.92","",""
"20/02/2026 14:15:00 - 20/02/2026 14:30:00","BZN|BG","Without Sequence","99.21","",""
"20/02/2026 14:30:00 - 20/02/2026 14:45:00","BZN|BG","Without Sequence","89.88","",""
"20/02/2026 14:45:00 - 20/02/2026 15:00:00","BZN|BG","Without Sequence","91.60","",""
"20/02/2026 15:00:00 - 20/02/2026 15:15:00","BZN|BG","Without Sequence","90.59","",""
"20/02/2026 15:15:00 - 20/02/2026 15:30:00","BZN|BG","Without Sequence","98.03","",""
"20/02/2026 15:30:00 - 20/02/2026 15:45:00","BZN|BG","Without Sequence","108.26","",""
"20/02/2026 15:45:00 - 20/02/2026 16:00:00","BZN|BG","Without Sequence","112.96","",""
"20/02/2026 16:00:00 - 20/02/2026 16:15:00","BZN|BG","Without Sequence","99.18","",""
"20/02/2026 16:15:00 - 20/02/2026 16:30:00","BZN|BG","Without Sequence","104.06","",""
"20/02/2026 16:30:00 - 20/02/2026 16:45:00","BZN|BG","Without Sequence","127.63","",""
"20/02/2026 16:45:00 - 20/02/2026 17:00:00","BZN|BG","Without Sequence","129.70","",""
"20/02/2026 17:00:00 - 20/02/2026 17:15:00","BZN|BG","Without Sequence","125.51","",""
"20/02/2026 17:15:00 - 20/02/2026 17:30:00","BZN|BG","Without Sequence","129.50","",""
"20/02/2026 17:30:00 - 20/02/2026 17:45:00","BZN|BG","Without Sequence","122.00","",""
"20/02/2026 17:45:00 - 20/02/2026 18:00:00","BZN|BG","Without Sequence","118.36","",""
"20/02/2026 18:00:00 - 20/02/2026 18:15:00","BZN|BG","Without Sequence","129.30","",""
"20/02/2026 18:15:00 - 20/02/2026 18:30:00","BZN|BG","Without Sequence","132.36","",""
"20/02/2026 18:30:00 - 20/02/2026 18:45:00","BZN|BG","Without Sequence","125.91","",""
"20/02/2026 18:45:00 - 20/02/2026 19:00:00","BZN|BG","Without Sequence","124.86","",""
"20/02/2026 19:00:00 - 20/02/2026 19:15:00","BZN|BG","Without Sequence","127.04","",""
"20/02/2026 19:15:00 - 20/02/2026 19:30:00","BZN|BG","Without Sequence","124.62","",""
"20/02/2026 19:30:00 - 20/02/2026 19:45:00","BZN|BG","Without Sequence","117.19","",""
"20/02/2026 19:45:00 - 20/02/2026 20:00:00","BZN|BG","Without Sequence","103.50","",""
"20/02/2026 20:00:00 - 20/02/2026 20:15:00","BZN|BG","Without Sequence","117.91","",""
"20/02/2026 20:15:00 - 20/02/2026 20:30:00","BZN|BG","Without Sequence","114.03","",""
"20/02/2026 20:30:00 - 20/02/2026 20:45:00","BZN|BG","Without Sequence","100.27","",""
"20/02/2026 20:45:00 - 20/02/2026 21:00:00","BZN|BG","Without Sequence","92.19","",""
"20/02/2026 21:00:00 - 20/02/2026 21:15:00","BZN|BG","Without Sequence","102.28","",""
"20/02/2026 21:15:00 - 20/02/2026 21:30:00","BZN|BG","Without Sequence","97.96","",""
"20/02/2026 21:30:00 - 20/02/2026 21:45:00","BZN|BG","Without Sequence","87.86","",""
"20/02/2026 21:45:00 - 20/02/2026 22:00:00","BZN|BG","Without Sequence","51.43","",""
"20/02/2026 22:00:00 - 20/02/2026 22:15:00","BZN|BG","Without Sequence","97.14","",""
"20/02/2026 22:15:00 - 20/02/2026 22:30:00","BZN|BG","Without Sequence","86.78","",""
"20/02/2026 22:30:00 - 20/02/2026 22:45:00","BZN|BG","Without Sequence","69.92","",""
"20/02/2026 22:45:00 - 20/02/2026 23:00:00","BZN|BG","Without Sequence","46.11","",""
"20/02/2026 23:00:00 - 20/02/2026 23:15:00","BZN|BG","Without Sequence","81.70","",""
"20/02/2026 23:15:00 - 20/02/2026 23:30:00","BZN|BG","Without Sequence","71.01","",""
"20/02/2026 23:30:00 - 20/02/2026 23:45:00","BZN|BG","Without Sequence","44.42","",""
"20/02/2026 23:45:00 - 21/02/2026 00:00:00","BZN|BG","Without Sequence","35.23","",""
"21/02/2026 00:00:00 - 21/02/2026 00:15:00","BZN|BG","Without Sequence","70.58","",""
"21/02/2026 00:15:00 - 21/02/2026 00:30:00","BZN|BG","Without Sequence","54.40","",""
"21/02/2026 00:30:00 - 21/02/2026 00:45:00","BZN|BG","Without Sequence","54.13","",""
"21/02/2026 00:45:00 - 21/02/2026 01:00:00","BZN|BG","Without Sequence","52.79","",""
"21/02/2026 01:00:00 - 21/02/2026 01:15:00","BZN|BG","Without Sequence","76.90","",""
"21/02/2026 01:15:00 - 21/02/2026 01:30:00","BZN|BG","Without Sequence","50.13","",""
"21/02/2026 01:30:00 - 21/02/2026 01:45:00","BZN|BG","Without Sequence","74.18","",""
"21/02/2026 01:45:00 - 21/02/2026 02:00:00","BZN|BG","Without Sequence","50.24","",""
"21/02/2026 02:00:00 - 21/02/2026 02:15:00","BZN|BG","Without Sequence","68.45","",""
"21/02/2026 02:15:00 - 21/02/2026 02:30:00","BZN|BG","Without Sequence","55.57","",""
"21/02/2026 02:30:00 - 21/02/2026 02:45:00","BZN|BG","Without Sequence","63.87","",""
"21/02/2026 02:45:00 - 21/02/2026 03:00:00","BZN|BG","Without Sequence","63.30","",""
"21/02/2026 03:00:00 - 21/02/2026 03:15:00","BZN|BG","Without Sequence","50.34","",""
"21/02/2026 03:15:00 - 21/02/2026 03:30:00","BZN|BG","Without Sequence","67.71","",""
"21/02/2026 03:30:00 - 21/02/2026 03:45:00","BZN|BG","Without Sequence","62.51","",""
"21/02/2026 03:45:00 - 21/02/2026 04:00:00","BZN|BG","Without Sequence","77.89","",""
"21/02/2026 04:00:00 - 21/02/2026 04:15:00","BZN|BG","Without Sequence","62.48","",""
"21/02/2026 04:15:00 - 21/02/2026 04:30:00","BZN|BG","Without Sequence","77.06","",""
"21/02/2026 04:30:00 - 21/02/2026 04:45:00","BZN|BG","Without Sequence","61.05","",""
"21/02/2026 04:45:00 - 21/02/2026 05:00:00","BZN|BG","Without Sequence","77.65","",""
"21/02/2026 05:00:00 - 21/02/2026 05:15:00","BZN|BG","Without Sequence","52.57","",""
"21/02/2026 05:15:00 - 21/02/2026 05:30:00","BZN|BG","Without Sequence","62.13","",""
"21/02/2026 05:30:00 - 21/02/2026 05:45:00","BZN|BG","Without Sequence","85.12","",""
"21/02/2026 05:45:00 - 21/02/2026 06:00:00","BZN|BG","Without Sequence","90.62","",""
"21/02/2026 06:00:00 - 21/02/2026 06:15:00","BZN|BG","Without Sequence","44.55","",""
"21/02/2026 06:15:00 - 21/02/2026 06:30:00","BZN|BG","Without Sequence","79.99","",""
"21/02/2026 06:30:00 - 21/02/2026 06:45:00","BZN|BG","Without Sequence","85.95","",""
"21/02/2026 06:45:00 - 21/02/2026 07:00:00","BZN|BG","Without Sequence","90.62","",""
"21/02/2026 07:00:00 - 21/02/2026 07:15:00","BZN|BG","Without Sequence","78.29","",""
"21/02/2026 07:15:00 - 21/02/2026 07:30:00","BZN|BG","Without Sequence","85.75","",""
"21/02/2026 07:30:00 - 21/02/2026 07:45:00","BZN|BG","Without Sequence","79.99","",""
"21/02/2026 07:45:00 - 21/02/2026 08:00:00","BZN|BG","Without Sequence","77.96","",""
"21/02/2026 08:00:00 - 21/02/2026 08:15:00","BZN|BG","Without Sequence","81.07","",""
"21/02/2026 08:15:00 - 21/02/2026 08:30:00","BZN|BG","Without Sequence","85.75","",""
"21/02/2026 08:30:00 - 21/02/2026 08:45:00","BZN|BG","Without Sequence","79.99","",""
"21/02/2026 08:45:00 - 21/02/2026 09:00:00","BZN|BG","Without Sequence","90.99","",""
"21/02/2026 09:00:00 - 21/02/2026 09:15:00","BZN|BG","Without Sequence","85.75","",""
"21/02/2026 09:15:00 - 21/02/2026 09:30:00","BZN|BG","Without Sequence","94.28","",""
"21/02/2026 09:30:00 - 21/02/2026 09:45:00","BZN|BG","Without Sequence","75.53","",""
"21/02/2026 09:45:00 - 21/02/2026 10:00:00","BZN|BG","Without Sequence","74.93","",""
"21/02/2026 10:00:00 - 21/02/2026 10:15:00","BZN|BG","Without Sequence","88.54","",""
"21/02/2026 10:15:00 - 21/02/2026 10:30:00","BZN|BG","Without Sequence","75.59","",""
"21/02/2026 10:30:00 - 21/02/2026 10:45:00","BZN|BG","Without Sequence","79.93","",""
"21/02/2026 10:45:00 - 21/02/2026 11:00:00","BZN|BG","Without Sequence","62.07","",""
"21/02/2026 11:00:00 - 21/02/2026 11:15:00","BZN|BG","Without Sequence","87.19","",""
"21/02/2026 11:15:00 - 21/02/2026 11:30:00","BZN|BG","Without Sequence","79.01","",""
"21/02/2026 11:30:00 - 21/02/2026 11:45:00","BZN|BG","Without Sequence","71.87","",""
"21/02/2026 11:45:00 - 21/02/2026 12:00:00","BZN|BG","Without Sequence","63.36","",""
"21/02/2026 12:00:00 - 21/02/2026 12:15:00","BZN|BG","Without Sequence","78.77","",""
"21/02/2026 12:15:00 - 21/02/2026 12:30:00","BZN|BG","Without Sequence","66.86","",""
"21/02/2026 12:30:00 - 21/02/2026 12:45:00","BZN|BG","Without Sequence","63.49","",""
"21/02/2026 12:45:00 - 21/02/2026 13:00:00","BZN|BG","Without Sequence","58.92","",""
"21/02/2026 13:00:00 - 21/02/2026 13:15:00","BZN|BG","Without Sequence","74.75","",""
"21/02/2026 13:15:00 - 21/02/2026 13:30:00","BZN|BG","Without Sequence","68.77","",""
"21/02/2026 13:30:00 - 21/02/2026 13:45:00","BZN|BG","Without Sequence","57.03","",""
"21/02/2026 13:45:00 - 21/02/2026 14:00:00","BZN|BG","Without Sequence","60.01","",""
"21/02/2026 14:00:00 - 21/02/2026 14:15:00","BZN|BG","Without Sequence","60.71","",""
"21/02/2026 14:15:00 - 21/02/2026 14:30:00","BZN|BG","Without Sequence","65.82","",""
"21/02/2026 14:30:00 - 21/02/2026 14:45:00","BZN|BG","Without Sequence","81.83","",""
"21/02/2026 14:45:00 - 21/02/2026 15:00:00","BZN|BG","Without Sequence","89.94","",""
"21/02/2026 15:00:00 - 21/02/2026 15:15:00","BZN|BG","Without Sequence","65.14","",""
"21/02/2026 15:15:00 - 21/02/2026 15:30:00","BZN|BG","Without Sequence","83.32","",""
"21/02/2026 15:30:00 - 21/02/2026 15:45:00","BZN|BG","Without Sequence","97.09","",""
"21/02/2026 15:45:00 - 21/02/2026 16:00:00","BZN|BG","Without Sequence","97.87","",""
"21/02/2026 16:00:00 - 21/02/2026 16:15:00","BZN|BG","Without Sequence","90.78","",""
"21/02/2026 16:15:00 - 21/02/2026 16:30:00","BZN|BG","Without Sequence","93.48","",""
"21/02/2026 16:30:00 - 21/02/2026 16:45:00","BZN|BG","Without Sequence","102.22","",""
"21/02/2026 16:45:00 - 21/02/2026 17:00:00","BZN|BG","Without Sequence","107.39","",""
"21/02/2026 17:00:00 - 21/02/2026 17:15:00","BZN|BG","Without Sequence","102.21","",""
"21/02/2026 17:15:00 - 21/02/2026 17:30:00","BZN|BG","Without Sequence","106.55","",""
"21/02/2026 17:30:00 - 21/02/2026 17:45:00","BZN|BG","Without Sequence","112.56","",""
"21/02/2026 17:45:00 - 21/02/2026 18:00:00","BZN|BG","Without Sequence","116.58","",""
"21/02/2026 18:00:00 - 21/02/2026 18:15:00","BZN|BG","Without Sequence","114.06","",""
"21/02/2026 18:15:00 - 21/02/2026 18:30:00","BZN|BG","Without Sequence","116.17","",""
"21/02/2026 18:30:00 - 21/02/2026 18:45:00","BZN|BG","Without Sequence","115.98","",""
"21/02/2026 18:45:00 - 21/02/2026 19:00:00","BZN|BG","Without Sequence","109.25","",""
"21/02/2026 19:00:00 - 21/02/2026 19:15:00","BZN|BG","Without Sequence","113.90","",""
"21/02/2026 19:15:00 - 21/02/2026 19:30:00","BZN|BG","Without Sequence","112.85","",""
"21/02/2026 19:30:00 - 21/02/2026 19:45:00","BZN|BG","Without Sequence","107.74","",""
"21/02/2026 19:45:00 - 21/02/2026 20:00:00","BZN|BG","Without Sequence","99.85","",""
"21/02/2026 20:00:00 - 21/02/2026 20:15:00","BZN|BG","Without Sequence","107.46","",""
"21/02/2026 20:15:00 - 21/02/2026 20:30:00","BZN|BG","Without Sequence","106.89","",""
"21/02/2026 20:30:00 - 21/02/2026 20:45:00","BZN|BG","Without Sequence","98.83","",""
"21/02/2026 20:45:00 - 21/02/2026 21:00:00","BZN|BG","Without Sequence","95.00","",""
"21/02/2026 21:00:00 - 21/02/2026 21:15:00","BZN|BG","Without Sequence","96.10","",""
"21/02/2026 21:15:00 - 21/02/2026 21:30:00","BZN|BG","Without Sequence","90.58","",""
"21/02/2026 21:30:00 - 21/02/2026 21:45:00","BZN|BG","Without Sequence","88.37","",""
"21/02/2026 21:45:00 - 21/02/2026 22:00:00","BZN|BG","Without Sequence","85.17","",""
"21/02/2026 22:00:00 - 21/02/2026 22:15:00","BZN|BG","Without Sequence","90.48","",""
"21/02/2026 22:15:00 - 21/02/2026 22:30:00","BZN|BG","Without Sequence","85.61","",""
"21/02/2026 22:30:00 - 21/02/2026 22:45:00","BZN|BG","Without Sequence","77.53","",""
"21/02/2026 22:45:00 - 21/02/2026 23:00:00","BZN|BG","Without Sequence","71.57","",""
"21/02/2026 23:00:00 - 21/02/2026 23:15:00","BZN|BG","Without Sequence","85.98","",""
"21/02/2026 23:15:00 - 21/02/2026 23:30:00","BZN|BG","Without Sequence","79.13","",""
"21/02/2026 23:30:00 - 21/02/2026 23:45:00","BZN|BG","Without Sequence","69.41","",""
"21/02/2026 23:45:00 - 22/02/2026 00:00:00","BZN|BG","Without Sequence","50.77","",""
"22/02/2026 00:00:00 - 22/02/2026 00:15:00","BZN|BG","Without Sequence","73.67","",""
"22/02/2026 00:15:00 - 22/02/2026 00:30:00","BZN|BG","Without Sequence","64.29","",""
"22/02/2026 00:30:00 - 22/02/2026 00:45:00","BZN|BG","Without Sequence","57.67","",""
"22/02/2026 00:45:00 - 22/02/2026 01:00:00","BZN|BG","Without Sequence","49.34","",""
"22/02/2026 01:00:00 - 22/02/2026 01:15:00","BZN|BG","Without Sequence","68.01","",""
"22/02/2026 01:15:00 - 22/02/2026 01:30:00","BZN|BG","Without Sequence","60.66","",""
"22/02/2026 01:30:00 - 22/02/2026 01:45:00","BZN|BG","Without Sequence","53.76","",""
"22/02/2026 01:45:00 - 22/02/2026 02:00:00","BZN|BG","Without Sequence","45.13","",""
"22/02/2026 02:00:00 - 22/02/2026 02:15:00","BZN|BG","Without Sequence","58.12","",""
"22/02/2026 02:15:00 - 22/02/2026 02:30:00","BZN|BG","Without Sequence","55.29","",""
"22/02/2026 02:30:00 - 22/02/2026 02:45:00","BZN|BG","Without Sequence","51.96","",""
"22/02/2026 02:45:00 - 22/02/2026 03:00:00","BZN|BG","Without Sequence","58.09","",""
"22/02/2026 03:00:00 - 22/02/2026 03:15:00","BZN|BG","Without Sequence","46.26","",""
"22/02/2026 03:15:00 - 22/02/2026 03:30:00","BZN|BG","Without Sequence","66.24","",""
"22/02/2026 03:30:00 - 22/02/2026 03:45:00","BZN|BG","Without Sequence","66.67","",""
"22/02/2026 03:45:00 - 22/02/2026 04:00:00","BZN|BG","Without Sequence","68.24","",""
"22/02/2026 04:00:00 - 22/02/2026 04:15:00","BZN|BG","Without Sequence","61.12","",""
"22/02/2026 04:15:00 - 22/02/2026 04:30:00","BZN|BG","Without Sequence","68.97","",""
"22/02/2026 04:30:00 - 22/02/2026 04:45:00","BZN|BG","Without Sequence","66.94","",""
"22/02/2026 04:45:00 - 22/02/2026 05:00:00","BZN|BG","Without Sequence","79.00","",""
"22/02/2026 05:00:00 - 22/02/2026 05:15:00","BZN|BG","Without Sequence","44.71","",""
"22/02/2026 05:15:00 - 22/02/2026 05:30:00","BZN|BG","Without Sequence","61.23","",""
"22/02/2026 05:30:00 - 22/02/2026 05:45:00","BZN|BG","Without Sequence","76.58","",""
"22/02/2026 05:45:00 - 22/02/2026 06:00:00","BZN|BG","Without Sequence","76.85","",""
"22/02/2026 06:00:00 - 22/02/2026 06:15:00","BZN|BG","Without Sequence","55.26","",""
"22/02/2026 06:15:00 - 22/02/2026 06:30:00","BZN|BG","Without Sequence","62.49","",""
"22/02/2026 06:30:00 - 22/02/2026 06:45:00","BZN|BG","Without Sequence","52.85","",""
"22/02/2026 06:45:00 - 22/02/2026 07:00:00","BZN|BG","Without Sequence","73.43","",""
"22/02/2026 07:00:00 - 22/02/2026 07:15:00","BZN|BG","Without Sequence","64.48","",""
"22/02/2026 07:15:00 - 22/02/2026 07:30:00","BZN|BG","Without Sequence","51.12","",""
"22/02/2026 07:30:00 - 22/02/2026 07:45:00","BZN|BG","Without Sequence","35.95","",""
"22/02/2026 07:45:00 - 22/02/2026 08:00:00","BZN|BG","Without Sequence","8.43","",""
"22/02/2026 08:00:00 - 22/02/2026 08:15:00","BZN|BG","Without Sequence","27.67","",""
"22/02/2026 08:15:00 - 22/02/2026 08:30:00","BZN|BG","Without Sequence","15.01","",""
"22/02/2026 08:30:00 - 22/02/2026 08:45:00","BZN|BG","Without Sequence","9.20","",""
"22/02/2026 08:45:00 - 22/02/2026 09:00:00","BZN|BG","Without Sequence","8.43","",""
"22/02/2026 09:00:00 - 22/02/2026 09:15:00","BZN|BG","Without Sequence","26.56","",""
"22/02/2026 09:15:00 - 22/02/2026 09:30:00","BZN|BG","Without Sequence","10.23","",""
"22/02/2026 09:30:00 - 22/02/2026 09:45:00","BZN|BG","Without Sequence","8.44","",""
"22/02/2026 09:45:00 - 22/02/2026 10:00:00","BZN|BG","Without Sequence","5.00","",""
"22/02/2026 10:00:00 - 22/02/2026 10:15:00","BZN|BG","Without Sequence","10.23","",""
"22/02/2026 10:15:00 - 22/02/2026 10:30:00","BZN|BG","Without Sequence","8.44","",""
"22/02/2026 10:30:00 - 22/02/2026 10:45:00","BZN|BG","Without Sequence","8.44","",""
"22/02/2026 10:45:00 - 22/02/2026 11:00:00","BZN|BG","Without Sequence","23.12","",""
"22/02/2026 11:00:00 - 22/02/2026 11:15:00","BZN|BG","Without Sequence","24.79","",""
"22/02/2026 11:15:00 - 22/02/2026 11:30:00","BZN|BG","Without Sequence","12.77","",""
"22/02/2026 11:30:00 - 22/02/2026 11:45:00","BZN|BG","Without Sequence","7.67","",""
"22/02/2026 11:45:00 - 22/02/2026 12:00:00","BZN|BG","Without Sequence","4.99","",""
"22/02/2026 12:00:00 - 22/02/2026 12:15:00","BZN|BG","Without Sequence","8.44","",""
"22/02/2026 12:15:00 - 22/02/2026 12:30:00","BZN|BG","Without Sequence","8.44","",""
"22/02/2026 12:30:00 - 22/02/2026 12:45:00","BZN|BG","Without Sequence","8.43","",""
"22/02/2026 12:45:00 - 22/02/2026 13:00:00","BZN|BG","Without Sequence","8.43","",""
"22/02/2026 13:00:00 - 22/02/2026 13:15:00","BZN|BG","Without Sequence","8.43","",""
"22/02/2026 13:15:00 - 22/02/2026 13:30:00","BZN|BG","Without Sequence","8.43","",""
"22/02/2026 13:30:00 - 22/02/2026 13:45:00","BZN|BG","Without Sequence","8.44","",""
"22/02/2026 13:45:00 - 22/02/2026 14:00:00","BZN|BG","Without Sequence","8.44","",""
"22/02/2026 14:00:00 - 22/02/2026 14:15:00","BZN|BG","Without Sequence","10.26","",""
"22/02/2026 14:15:00 - 22/02/2026 14:30:00","BZN|BG","Without Sequence","8.44","",""
"22/02/2026 14:30:00 - 22/02/2026 14:45:00","BZN|BG","Without Sequence","8.43","",""
"22/02/2026 14:45:00 - 22/02/2026 15:00:00","BZN|BG","Without Sequence","11.01","",""
"22/02/2026 15:00:00 - 22/02/2026 15:15:00","BZN|BG","Without Sequence","0.01","",""
"22/02/2026 15:15:00 - 22/02/2026 15:30:00","BZN|BG","Without Sequence","5.00","",""
"22/02/2026 15:30:00 - 22/02/2026 15:45:00","BZN|BG","Without Sequence","16.89","",""
"22/02/2026 15:45:00 - 22/02/2026 16:00:00","BZN|BG","Without Sequence","88.33","",""
"22/02/2026 16:00:00 - 22/02/2026 16:15:00","BZN|BG","Without Sequence","86.08","",""
"22/02/2026 16:15:00 - 22/02/2026 16:30:00","BZN|BG","Without Sequence","86.11","",""
"22/02/2026 16:30:00 - 22/02/2026 16:45:00","BZN|BG","Without Sequence","90.42","",""
"22/02/2026 16:45:00 - 22/02/2026 17:00:00","BZN|BG","Without Sequence","104.83","",""
"22/02/2026 17:00:00 - 22/02/2026 17:15:00","BZN|BG","Without Sequence","94.00","",""
"22/02/2026 17:15:00 - 22/02/2026 17:30:00","BZN|BG","Without Sequence","97.92","",""
"22/02/2026 17:30:00 - 22/02/2026 17:45:00","BZN|BG","Without Sequence","99.42","",""
"22/02/2026 17:45:00 - 22/02/2026 18:00:00","BZN|BG","Without Sequence","106.14","",""
"22/02/2026 18:00:00 - 22/02/2026 18:15:00","BZN|BG","Without Sequence","99.83","",""
"22/02/2026 18:15:00 - 22/02/2026 18:30:00","BZN|BG","Without Sequence","104.05","",""
"22/02/2026 18:30:00 - 22/02/2026 18:45:00","BZN|BG","Without Sequence","100.85","",""
"22/02/2026 18:45:00 - 22/02/2026 19:00:00","BZN|BG","Without Sequence","101.32","",""
"22/02/2026 19:00:00 - 22/02/2026 19:15:00","BZN|BG","Without Sequence","99.74","",""
"22/02/2026 19:15:00 - 22/02/2026 19:30:00","BZN|BG","Without Sequence","96.85","",""
"22/02/2026 19:30:00 - 22/02/2026 19:45:00","BZN|BG","Without Sequence","97.42","",""
"22/02/2026 19:45:00 - 22/02/2026 20:00:00","BZN|BG","Without Sequence","92.10","",""
"22/02/2026 20:00:00 - 22/02/2026 20:15:00","BZN|BG","Without Sequence","95.28","",""
"22/02/2026 20:15:00 - 22/02/2026 20:30:00","BZN|BG","Without Sequence","95.68","",""
"22/02/2026 20:30:00 - 22/02/2026 20:45:00","BZN|BG","Without Sequence","94.02","",""
"22/02/2026 20:45:00 - 22/02/2026 21:00:00","BZN|BG","Without Sequence","87.22","",""
"22/02/2026 21:00:00 - 22/02/2026 21:15:00","BZN|BG","Without Sequence","85.00","",""
"22/02/2026 21:15:00 - 22/02/2026 21:30:00","BZN|BG","Without Sequence","77.74","",""
