"MTU (CET/CEST),""Area"",""Sequence"",""Day-ahead Price (EUR/MWh)"",""Intraday Period (CET/CEST)"",""Intraday Price (EUR/MWh)"""
"26/08/2025 18:00:00 - 26/08/2025 18:15:00,""BZN|IT-North"",""Without Sequence"",""132.38"","""","""""
"26/08/2025 18:15:00 - 26/08/2025 18:30:00,""BZN|IT-North"",""Without Sequence"",""132.38"","""","""""
"26/08/2025 18:30:00 - 26/08/2025 18:45:00,""BZN|IT-North"",""Without Sequence"",""132.38"","""","""""
"26/08/2025 18:45:00 - 26/08/2025 19:00:00,""BZN|IT-North"",""Without Sequence"",""132.38"","""","""""
"26/08/2025 19:00:00 - 26/08/2025 19:15:00,""BZN|IT-North"",""Without Sequence"",""137.00"","""","""""
"26/08/2025 19:15:00 - 26/08/2025 19:30:00,""BZN|IT-North"",""Without Sequence"",""137.00"","""","""""
"26/08/2025 19:30:00 - 26/08/2025 19:45:00,""BZN|IT-North"",""Without Sequence"",""137.00"","""","""""
"26/08/2025 19:45:00 - 26/08/2025 20:00:00,""BZN|IT-North"",""Without Sequence"",""137.00"","""","""""
"26/08/2025 20:00:00 - 26/08/2025 20:15:00,""BZN|IT-North"",""Without Sequence"",""137.00"","""","""""
"26/08/2025 20:15:00 - 26/08/2025 20:30:00,""BZN|IT-North"",""Without Sequence"",""137.00"","""","""""
"26/08/2025 20:30:00 - 26/08/2025 20:45:00,""BZN|IT-North"",""Without Sequence"",""137.00"","""","""""
"26/08/2025 20:45:00 - 26/08/2025 21:00:00,""BZN|IT-North"",""Without Sequence"",""137.00"","""","""""
"26/08/2025 21:00:00 - 26/08/2025 21:15:00,""BZN|IT-North"",""Without Sequence"",""124.99"","""","""""
"26/08/2025 21:15:00 - 26/08/2025 21:30:00,""BZN|IT-North"",""Without Sequence"",""124.99"","""","""""
"26/08/2025 21:30:00 - 26/08/2025 21:45:00,""BZN|IT-North"",""Without Sequence"",""124.99"","""","""""
"26/08/2025 21:45:00 - 26/08/2025 22:00:00,""BZN|IT-North"",""Without Sequence"",""124.99"","""","""""
"26/08/2025 22:00:00 - 26/08/2025 22:15:00,""BZN|IT-North"",""Without Sequence"",""112.17"","""","""""
"26/08/2025 22:15:00 - 26/08/2025 22:30:00,""BZN|IT-North"",""Without Sequence"",""112.17"","""","""""
"26/08/2025 22:30:00 - 26/08/2025 22:45:00,""BZN|IT-North"",""Without Sequence"",""112.17"","""","""""
"26/08/2025 22:45:00 - 26/08/2025 23:00:00,""BZN|IT-North"",""Without Sequence"",""112.17"","""","""""
"26/08/2025 23:00:00 - 26/08/2025 23:15:00,""BZN|IT-North"",""Without Sequence"",""116.00"","""","""""
"26/08/2025 23:15:00 - 26/08/2025 23:30:00,""BZN|IT-North"",""Without Sequence"",""116.00"","""","""""
"26/08/2025 23:30:00 - 26/08/2025 23:45:00,""BZN|IT-North"",""Without Sequence"",""116.00"","""","""""
"26/08/2025 23:45:00 - 27/08/2025 00:00:00,""BZN|IT-North"",""Without Sequence"",""116.00"","""","""""
"27/08/2025 00:00:00 - 27/08/2025 00:15:00,""BZN|IT-North"",""Without Sequence"",""110.00"","""","""""
"27/08/2025 00:15:00 - 27/08/2025 00:30:00,""BZN|IT-North"",""Without Sequence"",""110.00"","""","""""
"27/08/2025 00:30:00 - 27/08/2025 00:45:00,""BZN|IT-North"",""Without Sequence"",""110.00"","""","""""
"27/08/2025 00:45:00 - 27/08/2025 01:00:00,""BZN|IT-North"",""Without Sequence"",""110.00"","""","""""
"27/08/2025 01:00:00 - 27/08/2025 01:15:00,""BZN|IT-North"",""Without Sequence"",""105.03"","""","""""
"27/08/2025 01:15:00 - 27/08/2025 01:30:00,""BZN|IT-North"",""Without Sequence"",""105.03"","""","""""
"27/08/2025 01:30:00 - 27/08/2025 01:45:00,""BZN|IT-North"",""Without Sequence"",""105.03"","""","""""
"27/08/2025 01:45:00 - 27/08/2025 02:00:00,""BZN|IT-North"",""Without Sequence"",""105.03"","""","""""
"27/08/2025 02:00:00 - 27/08/2025 02:15:00,""BZN|IT-North"",""Without Sequence"",""98.37"","""","""""
"27/08/2025 02:15:00 - 27/08/2025 02:30:00,""BZN|IT-North"",""Without Sequence"",""98.37"","""","""""
"27/08/2025 02:30:00 - 27/08/2025 02:45:00,""BZN|IT-North"",""Without Sequence"",""98.37"","""","""""
"27/08/2025 02:45:00 - 27/08/2025 03:00:00,""BZN|IT-North"",""Without Sequence"",""98.37"","""","""""
"27/08/2025 03:00:00 - 27/08/2025 03:15:00,""BZN|IT-North"",""Without Sequence"",""99.50"","""","""""
"27/08/2025 03:15:00 - 27/08/2025 03:30:00,""BZN|IT-North"",""Without Sequence"",""99.50"","""","""""
"27/08/2025 03:30:00 - 27/08/2025 03:45:00,""BZN|IT-North"",""Without Sequence"",""99.50"","""","""""
"27/08/2025 03:45:00 - 27/08/2025 04:00:00,""BZN|IT-North"",""Without Sequence"",""99.50"","""","""""
"27/08/2025 04:00:00 - 27/08/2025 04:15:00,""BZN|IT-North"",""Without Sequence"",""105.02"","""","""""
"27/08/2025 04:15:00 - 27/08/2025 04:30:00,""BZN|IT-North"",""Without Sequence"",""105.02"","""","""""
"27/08/2025 04:30:00 - 27/08/2025 04:45:00,""BZN|IT-North"",""Without Sequence"",""105.02"","""","""""
"27/08/2025 04:45:00 - 27/08/2025 05:00:00,""BZN|IT-North"",""Without Sequence"",""105.02"","""","""""
"27/08/2025 05:00:00 - 27/08/2025 05:15:00,""BZN|IT-North"",""Without Sequence"",""105.10"","""","""""
"27/08/2025 05:15:00 - 27/08/2025 05:30:00,""BZN|IT-North"",""Without Sequence"",""105.10"","""","""""
"27/08/2025 05:30:00 - 27/08/2025 05:45:00,""BZN|IT-North"",""Without Sequence"",""105.10"","""","""""
"27/08/2025 05:45:00 - 27/08/2025 06:00:00,""BZN|IT-North"",""Without Sequence"",""105.10"","""","""""
"27/08/2025 06:00:00 - 27/08/2025 06:15:00,""BZN|IT-North"",""Without Sequence"",""114.32"","""","""""
"27/08/2025 06:15:00 - 27/08/2025 06:30:00,""BZN|IT-North"",""Without Sequence"",""114.32"","""","""""
"27/08/2025 06:30:00 - 27/08/2025 06:45:00,""BZN|IT-North"",""Without Sequence"",""114.32"","""","""""
"27/08/2025 06:45:00 - 27/08/2025 07:00:00,""BZN|IT-North"",""Without Sequence"",""114.32"","""","""""
"27/08/2025 07:00:00 - 27/08/2025 07:15:00,""BZN|IT-North"",""Without Sequence"",""129.00"","""","""""
"27/08/2025 07:15:00 - 27/08/2025 07:30:00,""BZN|IT-North"",""Without Sequence"",""129.00"","""","""""
"27/08/2025 07:30:00 - 27/08/2025 07:45:00,""BZN|IT-North"",""Without Sequence"",""129.00"","""","""""
"27/08/2025 07:45:00 - 27/08/2025 08:00:00,""BZN|IT-North"",""Without Sequence"",""129.00"","""","""""
"27/08/2025 08:00:00 - 27/08/2025 08:15:00,""BZN|IT-North"",""Without Sequence"",""130.00"","""","""""
"27/08/2025 08:15:00 - 27/08/2025 08:30:00,""BZN|IT-North"",""Without Sequence"",""130.00"","""","""""
"27/08/2025 08:30:00 - 27/08/2025 08:45:00,""BZN|IT-North"",""Without Sequence"",""130.00"","""","""""
"27/08/2025 08:45:00 - 27/08/2025 09:00:00,""BZN|IT-North"",""Without Sequence"",""130.00"","""","""""
"27/08/2025 09:00:00 - 27/08/2025 09:15:00,""BZN|IT-North"",""Without Sequence"",""132.35"","""","""""
"27/08/2025 09:15:00 - 27/08/2025 09:30:00,""BZN|IT-North"",""Without Sequence"",""132.35"","""","""""
"27/08/2025 09:30:00 - 27/08/2025 09:45:00,""BZN|IT-North"",""Without Sequence"",""132.35"","""","""""
"27/08/2025 09:45:00 - 27/08/2025 10:00:00,""BZN|IT-North"",""Without Sequence"",""132.35"","""","""""
"27/08/2025 10:00:00 - 27/08/2025 10:15:00,""BZN|IT-North"",""Without Sequence"",""121.00"","""","""""
"27/08/2025 10:15:00 - 27/08/2025 10:30:00,""BZN|IT-North"",""Without Sequence"",""121.00"","""","""""
"27/08/2025 10:30:00 - 27/08/2025 10:45:00,""BZN|IT-North"",""Without Sequence"",""121.00"","""","""""
"27/08/2025 10:45:00 - 27/08/2025 11:00:00,""BZN|IT-North"",""Without Sequence"",""121.00"","""","""""
"27/08/2025 11:00:00 - 27/08/2025 11:15:00,""BZN|IT-North"",""Without Sequence"",""120.00"","""","""""
"27/08/2025 11:15:00 - 27/08/2025 11:30:00,""BZN|IT-North"",""Without Sequence"",""120.00"","""","""""
"27/08/2025 11:30:00 - 27/08/2025 11:45:00,""BZN|IT-North"",""Without Sequence"",""120.00"","""","""""
"27/08/2025 11:45:00 - 27/08/2025 12:00:00,""BZN|IT-North"",""Without Sequence"",""120.00"","""","""""
"27/08/2025 12:00:00 - 27/08/2025 12:15:00,""BZN|IT-North"",""Without Sequence"",""111.00"","""","""""
"27/08/2025 12:15:00 - 27/08/2025 12:30:00,""BZN|IT-North"",""Without Sequence"",""111.00"","""","""""
"27/08/2025 12:30:00 - 27/08/2025 12:45:00,""BZN|IT-North"",""Without Sequence"",""111.00"","""","""""
"27/08/2025 12:45:00 - 27/08/2025 13:00:00,""BZN|IT-North"",""Without Sequence"",""111.00"","""","""""
"27/08/2025 13:00:00 - 27/08/2025 13:15:00,""BZN|IT-North"",""Without Sequence"",""112.81"","""","""""
"27/08/2025 13:15:00 - 27/08/2025 13:30:00,""BZN|IT-North"",""Without Sequence"",""112.81"","""","""""
"27/08/2025 13:30:00 - 27/08/2025 13:45:00,""BZN|IT-North"",""Without Sequence"",""112.81"","""","""""
"27/08/2025 13:45:00 - 27/08/2025 14:00:00,""BZN|IT-North"",""Without Sequence"",""112.81"","""","""""
"27/08/2025 14:00:00 - 27/08/2025 14:15:00,""BZN|IT-North"",""Without Sequence"",""115.00"","""","""""
"27/08/2025 14:15:00 - 27/08/2025 14:30:00,""BZN|IT-North"",""Without Sequence"",""115.00"","""","""""
"27/08/2025 14:30:00 - 27/08/2025 14:45:00,""BZN|IT-North"",""Without Sequence"",""115.00"","""","""""
"27/08/2025 14:45:00 - 27/08/2025 15:00:00,""BZN|IT-North"",""Without Sequence"",""115.00"","""","""""
"27/08/2025 15:00:00 - 27/08/2025 15:15:00,""BZN|IT-North"",""Without Sequence"",""122.14"","""","""""
"27/08/2025 15:15:00 - 27/08/2025 15:30:00,""BZN|IT-North"",""Without Sequence"",""122.14"","""","""""
"27/08/2025 15:30:00 - 27/08/2025 15:45:00,""BZN|IT-North"",""Without Sequence"",""122.14"","""","""""
"27/08/2025 15:45:00 - 27/08/2025 16:00:00,""BZN|IT-North"",""Without Sequence"",""122.14"","""","""""
"27/08/2025 16:00:00 - 27/08/2025 16:15:00,""BZN|IT-North"",""Without Sequence"",""115.00"","""","""""
"27/08/2025 16:15:00 - 27/08/2025 16:30:00,""BZN|IT-North"",""Without Sequence"",""115.00"","""","""""
"27/08/2025 16:30:00 - 27/08/2025 16:45:00,""BZN|IT-North"",""Without Sequence"",""115.00"","""","""""
"27/08/2025 16:45:00 - 27/08/2025 17:00:00,""BZN|IT-North"",""Without Sequence"",""115.00"","""","""""
"27/08/2025 17:00:00 - 27/08/2025 17:15:00,""BZN|IT-North"",""Without Sequence"",""113.84"","""","""""
"27/08/2025 17:15:00 - 27/08/2025 17:30:00,""BZN|IT-North"",""Without Sequence"",""113.84"","""","""""
"27/08/2025 17:30:00 - 27/08/2025 17:45:00,""BZN|IT-North"",""Without Sequence"",""113.84"","""","""""
"27/08/2025 17:45:00 - 27/08/2025 18:00:00,""BZN|IT-North"",""Without Sequence"",""113.84"","""","""""
"27/08/2025 18:00:00 - 27/08/2025 18:15:00,""BZN|IT-North"",""Without Sequence"",""129.80"","""","""""
"27/08/2025 18:15:00 - 27/08/2025 18:30:00,""BZN|IT-North"",""Without Sequence"",""129.80"","""","""""
"27/08/2025 18:30:00 - 27/08/2025 18:45:00,""BZN|IT-North"",""Without Sequence"",""129.80"","""","""""
"27/08/2025 18:45:00 - 27/08/2025 19:00:00,""BZN|IT-North"",""Without Sequence"",""129.80"","""","""""
"27/08/2025 19:00:00 - 27/08/2025 19:15:00,""BZN|IT-North"",""Without Sequence"",""134.79"","""","""""
"27/08/2025 19:15:00 - 27/08/2025 19:30:00,""BZN|IT-North"",""Without Sequence"",""134.79"","""","""""
"27/08/2025 19:30:00 - 27/08/2025 19:45:00,""BZN|IT-North"",""Without Sequence"",""134.79"","""","""""
"27/08/2025 19:45:00 - 27/08/2025 20:00:00,""BZN|IT-North"",""Without Sequence"",""134.79"","""","""""
"27/08/2025 20:00:00 - 27/08/2025 20:15:00,""BZN|IT-North"",""Without Sequence"",""146.54"","""","""""
"27/08/2025 20:15:00 - 27/08/2025 20:30:00,""BZN|IT-North"",""Without Sequence"",""146.54"","""","""""
"27/08/2025 20:30:00 - 27/08/2025 20:45:00,""BZN|IT-North"",""Without Sequence"",""146.54"","""","""""
"27/08/2025 20:45:00 - 27/08/2025 21:00:00,""BZN|IT-North"",""Without Sequence"",""146.54"","""","""""
"27/08/2025 21:00:00 - 27/08/2025 21:15:00,""BZN|IT-North"",""Without Sequence"",""126.12"","""","""""
"27/08/2025 21:15:00 - 27/08/2025 21:30:00,""BZN|IT-North"",""Without Sequence"",""126.12"","""","""""
"27/08/2025 21:30:00 - 27/08/2025 21:45:00,""BZN|IT-North"",""Without Sequence"",""126.12"","""","""""
"27/08/2025 21:45:00 - 27/08/2025 22:00:00,""BZN|IT-North"",""Without Sequence"",""126.12"","""","""""
"27/08/2025 22:00:00 - 27/08/2025 22:15:00,""BZN|IT-North"",""Without Sequence"",""114.64"","""","""""
"27/08/2025 22:15:00 - 27/08/2025 22:30:00,""BZN|IT-North"",""Without Sequence"",""114.64"","""","""""
"27/08/2025 22:30:00 - 27/08/2025 22:45:00,""BZN|IT-North"",""Without Sequence"",""114.64"","""","""""
"27/08/2025 22:45:00 - 27/08/2025 23:00:00,""BZN|IT-North"",""Without Sequence"",""114.64"","""","""""
"27/08/2025 23:00:00 - 27/08/2025 23:15:00,""BZN|IT-North"",""Without Sequence"",""112.41"","""","""""
"27/08/2025 23:15:00 - 27/08/2025 23:30:00,""BZN|IT-North"",""Without Sequence"",""112.41"","""","""""
"27/08/2025 23:30:00 - 27/08/2025 23:45:00,""BZN|IT-North"",""Without Sequence"",""112.41"","""","""""
"27/08/2025 23:45:00 - 28/08/2025 00:00:00,""BZN|IT-North"",""Without Sequence"",""112.41"","""","""""
"28/08/2025 00:00:00 - 28/08/2025 00:15:00,""BZN|IT-North"",""Without Sequence"",""115.48"","""","""""
"28/08/2025 00:15:00 - 28/08/2025 00:30:00,""BZN|IT-North"",""Without Sequence"",""115.48"","""","""""
"28/08/2025 00:30:00 - 28/08/2025 00:45:00,""BZN|IT-North"",""Without Sequence"",""115.48"","""","""""
"28/08/2025 00:45:00 - 28/08/2025 01:00:00,""BZN|IT-North"",""Without Sequence"",""115.48"","""","""""
"28/08/2025 01:00:00 - 28/08/2025 01:15:00,""BZN|IT-North"",""Without Sequence"",""115.00"","""","""""
"28/08/2025 01:15:00 - 28/08/2025 01:30:00,""BZN|IT-North"",""Without Sequence"",""115.00"","""","""""
"28/08/2025 01:30:00 - 28/08/2025 01:45:00,""BZN|IT-North"",""Without Sequence"",""115.00"","""","""""
"28/08/2025 01:45:00 - 28/08/2025 02:00:00,""BZN|IT-North"",""Without Sequence"",""115.00"","""","""""
"28/08/2025 02:00:00 - 28/08/2025 02:15:00,""BZN|IT-North"",""Without Sequence"",""114.17"","""","""""
"28/08/2025 02:15:00 - 28/08/2025 02:30:00,""BZN|IT-North"",""Without Sequence"",""114.17"","""","""""
"28/08/2025 02:30:00 - 28/08/2025 02:45:00,""BZN|IT-North"",""Without Sequence"",""114.17"","""","""""
"28/08/2025 02:45:00 - 28/08/2025 03:00:00,""BZN|IT-North"",""Without Sequence"",""114.17"","""","""""
"28/08/2025 03:00:00 - 28/08/2025 03:15:00,""BZN|IT-North"",""Without Sequence"",""111.99"","""","""""
"28/08/2025 03:15:00 - 28/08/2025 03:30:00,""BZN|IT-North"",""Without Sequence"",""111.99"","""","""""
"28/08/2025 03:30:00 - 28/08/2025 03:45:00,""BZN|IT-North"",""Without Sequence"",""111.99"","""","""""
"28/08/2025 03:45:00 - 28/08/2025 04:00:00,""BZN|IT-North"",""Without Sequence"",""111.99"","""","""""
"28/08/2025 04:00:00 - 28/08/2025 04:15:00,""BZN|IT-North"",""Without Sequence"",""110.88"","""","""""
"28/08/2025 04:15:00 - 28/08/2025 04:30:00,""BZN|IT-North"",""Without Sequence"",""110.88"","""","""""
"28/08/2025 04:30:00 - 28/08/2025 04:45:00,""BZN|IT-North"",""Without Sequence"",""110.88"","""","""""
"28/08/2025 04:45:00 - 28/08/2025 05:00:00,""BZN|IT-North"",""Without Sequence"",""110.88"","""","""""
"28/08/2025 05:00:00 - 28/08/2025 05:15:00,""BZN|IT-North"",""Without Sequence"",""114.00"","""","""""
"28/08/2025 05:15:00 - 28/08/2025 05:30:00,""BZN|IT-North"",""Without Sequence"",""114.00"","""","""""
"28/08/2025 05:30:00 - 28/08/2025 05:45:00,""BZN|IT-North"",""Without Sequence"",""114.00"","""","""""
"28/08/2025 05:45:00 - 28/08/2025 06:00:00,""BZN|IT-North"",""Without Sequence"",""114.00"","""","""""
"28/08/2025 06:00:00 - 28/08/2025 06:15:00,""BZN|IT-North"",""Without Sequence"",""120.00"","""","""""
"28/08/2025 06:15:00 - 28/08/2025 06:30:00,""BZN|IT-North"",""Without Sequence"",""120.00"","""","""""
"28/08/2025 06:30:00 - 28/08/2025 06:45:00,""BZN|IT-North"",""Without Sequence"",""120.00"","""","""""
"28/08/2025 06:45:00 - 28/08/2025 07:00:00,""BZN|IT-North"",""Without Sequence"",""120.00"","""","""""
"28/08/2025 07:00:00 - 28/08/2025 07:15:00,""BZN|IT-North"",""Without Sequence"",""134.68"","""","""""
"28/08/2025 07:15:00 - 28/08/2025 07:30:00,""BZN|IT-North"",""Without Sequence"",""134.68"","""","""""
"28/08/2025 07:30:00 - 28/08/2025 07:45:00,""BZN|IT-North"",""Without Sequence"",""134.68"","""","""""
"28/08/2025 07:45:00 - 28/08/2025 08:00:00,""BZN|IT-North"",""Without Sequence"",""134.68"","""","""""
"28/08/2025 08:00:00 - 28/08/2025 08:15:00,""BZN|IT-North"",""Without Sequence"",""134.68"","""","""""
"28/08/2025 08:15:00 - 28/08/2025 08:30:00,""BZN|IT-North"",""Without Sequence"",""134.68"","""","""""
"28/08/2025 08:30:00 - 28/08/2025 08:45:00,""BZN|IT-North"",""Without Sequence"",""134.68"","""","""""
"28/08/2025 08:45:00 - 28/08/2025 09:00:00,""BZN|IT-North"",""Without Sequence"",""134.68"","""","""""
"28/08/2025 09:00:00 - 28/08/2025 09:15:00,""BZN|IT-North"",""Without Sequence"",""134.79"","""","""""
"28/08/2025 09:15:00 - 28/08/2025 09:30:00,""BZN|IT-North"",""Without Sequence"",""134.79"","""","""""
"28/08/2025 09:30:00 - 28/08/2025 09:45:00,""BZN|IT-North"",""Without Sequence"",""134.79"","""","""""
"28/08/2025 09:45:00 - 28/08/2025 10:00:00,""BZN|IT-North"",""Without Sequence"",""134.79"","""","""""
"28/08/2025 10:00:00 - 28/08/2025 10:15:00,""BZN|IT-North"",""Without Sequence"",""129.00"","""","""""
"28/08/2025 10:15:00 - 28/08/2025 10:30:00,""BZN|IT-North"",""Without Sequence"",""129.00"","""","""""
"28/08/2025 10:30:00 - 28/08/2025 10:45:00,""BZN|IT-North"",""Without Sequence"",""129.00"","""","""""
"28/08/2025 10:45:00 - 28/08/2025 11:00:00,""BZN|IT-North"",""Without Sequence"",""129.00"","""","""""
"28/08/2025 11:00:00 - 28/08/2025 11:15:00,""BZN|IT-North"",""Without Sequence"",""121.00"","""","""""
"28/08/2025 11:15:00 - 28/08/2025 11:30:00,""BZN|IT-North"",""Without Sequence"",""121.00"","""","""""
"28/08/2025 11:30:00 - 28/08/2025 11:45:00,""BZN|IT-North"",""Without Sequence"",""121.00"","""","""""
"28/08/2025 11:45:00 - 28/08/2025 12:00:00,""BZN|IT-North"",""Without Sequence"",""121.00"","""","""""
"28/08/2025 12:00:00 - 28/08/2025 12:15:00,""BZN|IT-North"",""Without Sequence"",""114.64"","""","""""
"28/08/2025 12:15:00 - 28/08/2025 12:30:00,""BZN|IT-North"",""Without Sequence"",""114.64"","""","""""
"28/08/2025 12:30:00 - 28/08/2025 12:45:00,""BZN|IT-North"",""Without Sequence"",""114.64"","""","""""
"28/08/2025 12:45:00 - 28/08/2025 13:00:00,""BZN|IT-North"",""Without Sequence"",""114.64"","""","""""
"28/08/2025 13:00:00 - 28/08/2025 13:15:00,""BZN|IT-North"",""Without Sequence"",""113.84"","""","""""
"28/08/2025 13:15:00 - 28/08/2025 13:30:00,""BZN|IT-North"",""Without Sequence"",""113.84"","""","""""
"28/08/2025 13:30:00 - 28/08/2025 13:45:00,""BZN|IT-North"",""Without Sequence"",""113.84"","""","""""
"28/08/2025 13:45:00 - 28/08/2025 14:00:00,""BZN|IT-North"",""Without Sequence"",""113.84"","""","""""
"28/08/2025 14:00:00 - 28/08/2025 14:15:00,""BZN|IT-North"",""Without Sequence"",""115.00"","""","""""
"28/08/2025 14:15:00 - 28/08/2025 14:30:00,""BZN|IT-North"",""Without Sequence"",""115.00"","""","""""
"28/08/2025 14:30:00 - 28/08/2025 14:45:00,""BZN|IT-North"",""Without Sequence"",""115.00"","""","""""
"28/08/2025 14:45:00 - 28/08/2025 15:00:00,""BZN|IT-North"",""Without Sequence"",""115.00"","""","""""
"28/08/2025 15:00:00 - 28/08/2025 15:15:00,""BZN|IT-North"",""Without Sequence"",""116.17"","""","""""
"28/08/2025 15:15:00 - 28/08/2025 15:30:00,""BZN|IT-North"",""Without Sequence"",""116.17"","""","""""
"28/08/2025 15:30:00 - 28/08/2025 15:45:00,""BZN|IT-North"",""Without Sequence"",""116.17"","""","""""
"28/08/2025 15:45:00 - 28/08/2025 16:00:00,""BZN|IT-North"",""Without Sequence"",""116.17"","""","""""
"28/08/2025 16:00:00 - 28/08/2025 16:15:00,""BZN|IT-North"",""Without Sequence"",""117.07"","""","""""
"28/08/2025 16:15:00 - 28/08/2025 16:30:00,""BZN|IT-North"",""Without Sequence"",""117.07"","""","""""
"28/08/2025 16:30:00 - 28/08/2025 16:45:00,""BZN|IT-North"",""Without Sequence"",""117.07"","""","""""
"28/08/2025 16:45:00 - 28/08/2025 17:00:00,""BZN|IT-North"",""Without Sequence"",""117.07"","""","""""
"28/08/2025 17:00:00 - 28/08/2025 17:15:00,""BZN|IT-North"",""Without Sequence"",""118.34"","""","""""
"28/08/2025 17:15:00 - 28/08/2025 17:30:00,""BZN|IT-North"",""Without Sequence"",""118.34"","""","""""
"28/08/2025 17:30:00 - 28/08/2025 17:45:00,""BZN|IT-North"",""Without Sequence"",""118.34"","""","""""
"28/08/2025 17:45:00 - 28/08/2025 18:00:00,""BZN|IT-North"",""Without Sequence"",""118.34"","""","""""
"28/08/2025 18:00:00 - 28/08/2025 18:15:00,""BZN|IT-North"",""Without Sequence"",""141.62"","""","""""
"28/08/2025 18:15:00 - 28/08/2025 18:30:00,""BZN|IT-North"",""Without Sequence"",""141.62"","""","""""
"28/08/2025 18:30:00 - 28/08/2025 18:45:00,""BZN|IT-North"",""Without Sequence"",""141.62"","""","""""
"28/08/2025 18:45:00 - 28/08/2025 19:00:00,""BZN|IT-North"",""Without Sequence"",""141.62"","""","""""
"28/08/2025 19:00:00 - 28/08/2025 19:15:00,""BZN|IT-North"",""Without Sequence"",""143.71"","""","""""
"28/08/2025 19:15:00 - 28/08/2025 19:30:00,""BZN|IT-North"",""Without Sequence"",""143.71"","""","""""
"28/08/2025 19:30:00 - 28/08/2025 19:45:00,""BZN|IT-North"",""Without Sequence"",""143.71"","""","""""
"28/08/2025 19:45:00 - 28/08/2025 20:00:00,""BZN|IT-North"",""Without Sequence"",""143.71"","""","""""
"28/08/2025 20:00:00 - 28/08/2025 20:15:00,""BZN|IT-North"",""Without Sequence"",""141.62"","""","""""
"28/08/2025 20:15:00 - 28/08/2025 20:30:00,""BZN|IT-North"",""Without Sequence"",""141.62"","""","""""
"28/08/2025 20:30:00 - 28/08/2025 20:45:00,""BZN|IT-North"",""Without Sequence"",""141.62"","""","""""
"28/08/2025 20:45:00 - 28/08/2025 21:00:00,""BZN|IT-North"",""Without Sequence"",""141.62"","""","""""
"28/08/2025 21:00:00 - 28/08/2025 21:15:00,""BZN|IT-North"",""Without Sequence"",""123.12"","""","""""
"28/08/2025 21:15:00 - 28/08/2025 21:30:00,""BZN|IT-North"",""Without Sequence"",""123.12"","""","""""
"28/08/2025 21:30:00 - 28/08/2025 21:45:00,""BZN|IT-North"",""Without Sequence"",""123.12"","""","""""
"28/08/2025 21:45:00 - 28/08/2025 22:00:00,""BZN|IT-North"",""Without Sequence"",""123.12"","""","""""
"28/08/2025 22:00:00 - 28/08/2025 22:15:00,""BZN|IT-North"",""Without Sequence"",""115.58"","""","""""
"28/08/2025 22:15:00 - 28/08/2025 22:30:00,""BZN|IT-North"",""Without Sequence"",""115.58"","""","""""
"28/08/2025 22:30:00 - 28/08/2025 22:45:00,""BZN|IT-North"",""Without Sequence"",""115.58"","""","""""
"28/08/2025 22:45:00 - 28/08/2025 23:00:00,""BZN|IT-North"",""Without Sequence"",""115.58"","""","""""
"28/08/2025 23:00:00 - 28/08/2025 23:15:00,""BZN|IT-North"",""Without Sequence"",""113.07"","""","""""
"28/08/2025 23:15:00 - 28/08/2025 23:30:00,""BZN|IT-North"",""Without Sequence"",""113.07"","""","""""
"28/08/2025 23:30:00 - 28/08/2025 23:45:00,""BZN|IT-North"",""Without Sequence"",""113.07"","""","""""
"28/08/2025 23:45:00 - 29/08/2025 00:00:00,""BZN|IT-North"",""Without Sequence"",""113.07"","""","""""
"29/08/2025 00:00:00 - 29/08/2025 00:15:00,""BZN|IT-North"",""Without Sequence"",""111.44"","""","""""
"29/08/2025 00:15:00 - 29/08/2025 00:30:00,""BZN|IT-North"",""Without Sequence"",""111.44"","""","""""
"29/08/2025 00:30:00 - 29/08/2025 00:45:00,""BZN|IT-North"",""Without Sequence"",""111.44"","""","""""
"29/08/2025 00:45:00 - 29/08/2025 01:00:00,""BZN|IT-North"",""Without Sequence"",""111.44"","""","""""
"29/08/2025 01:00:00 - 29/08/2025 01:15:00,""BZN|IT-North"",""Without Sequence"",""108.86"","""","""""
"29/08/2025 01:15:00 - 29/08/2025 01:30:00,""BZN|IT-North"",""Without Sequence"",""108.86"","""","""""
"29/08/2025 01:30:00 - 29/08/2025 01:45:00,""BZN|IT-North"",""Without Sequence"",""108.86"","""","""""
"29/08/2025 01:45:00 - 29/08/2025 02:00:00,""BZN|IT-North"",""Without Sequence"",""108.86"","""","""""
"29/08/2025 02:00:00 - 29/08/2025 02:15:00,""BZN|IT-North"",""Without Sequence"",""101.80"","""","""""
"29/08/2025 02:15:00 - 29/08/2025 02:30:00,""BZN|IT-North"",""Without Sequence"",""101.80"","""","""""
"29/08/2025 02:30:00 - 29/08/2025 02:45:00,""BZN|IT-North"",""Without Sequence"",""101.80"","""","""""
"29/08/2025 02:45:00 - 29/08/2025 03:00:00,""BZN|IT-North"",""Without Sequence"",""101.80"","""","""""
"29/08/2025 03:00:00 - 29/08/2025 03:15:00,""BZN|IT-North"",""Without Sequence"",""101.80"","""","""""
"29/08/2025 03:15:00 - 29/08/2025 03:30:00,""BZN|IT-North"",""Without Sequence"",""101.80"","""","""""
"29/08/2025 03:30:00 - 29/08/2025 03:45:00,""BZN|IT-North"",""Without Sequence"",""101.80"","""","""""
"29/08/2025 03:45:00 - 29/08/2025 04:00:00,""BZN|IT-North"",""Without Sequence"",""101.80"","""","""""
